|      218 | AX2957    |  110.000000 |
|      350 | FS5525    |  169.000000 |
|      190 | MK3640    |  225.000000 |
|      190 | MK8733    |  275.000000 |
|      244 | DZ5601    |  160.000000 |
|      218 | AX2424    |   95.000000 |
|      350 | BQ2615    |  149.000000 |
|      190 | MK6694    |  250.000000 |
|      190 | MK8787    |  225.000000 |
|      240 | SKT9009   |   30.000000 |
|      350 | FS5380    |  129.000000 |
|      350 | BQ3543SET |  159.000000 |
|      350 | FS5304    |  119.000000 |
|      190 | MK6748    |  495.000000 |
|      350 | ES5034    |  129.000000 |
|      190 | MK4340    |  195.000000 |
|      350 | JR1437    |  169.000000 |
|      350 | FS5823    |  149.000000 |
|      350 | BQ8001    |  119.000000 |
|      244 | DZ1206    |  140.000000 |
|      240 | SKT5201   |  295.000000 |
|      190 | MK7097    |  395.000000 |
|      350 | ES4711    |  149.000000 |
|      350 | FTW7039   |  215.000000 |
|      350 | ES4274    |  109.000000 |
|      240 | SKW2694   |   75.000000 |
|      190 | MK4569    |  295.000000 |
|      350 | ME3171    |  219.000000 |
|      240 | SKW2976   |  125.000000 |
|      350 | FTW4039   |  295.000000 |
|      240 | SKW2975   |   75.000000 |
|      240 | SKW6578   |   95.000000 |
|      218 | AX5910    |  200.000000 |
|      350 | C221063   |   99.000000 |
|      350 | BQ2512    |  159.000000 |
|      350 | ES4701    |   89.000000 |
|      350 | FS5384    |  149.000000 |
|      190 | MK8157    |  275.000000 |
|      350 | ES5097    |  139.000000 |
|      218 | AR60019   |  495.000000 |
|      218 | AX4327    |  200.000000 |
|      350 | BQ3371    |  129.000000 |
|      218 | ARS8150   | 1045.000000 |
|      240 | SKW6738   |  165.000000 |
|      350 | ES5069    |  129.000000 |
|      218 | ART3031   |  345.000000 |
|      350 | ME3197    |  279.000000 |
|      218 | AX2726    |  190.000000 |
|      190 | MK6746    |  495.000000 |
|      350 | ME3154    |  249.000000 |
|      350 | ME3178    |  219.000000 |
|      350 | BQ3707    |  159.000000 |
|      240 | SKW6007   |  165.000000 |
|      240 | SKW6741   |  175.000000 |
|      190 | MK2923    |  195.000000 |
|      244 | DZ1807    |  160.000000 |
|      350 | ES5042    |  119.000000 |
|      350 | FS5836    |  149.000000 |
|      350 | ES5094    |  109.000000 |
|      350 | ES4792    |  119.000000 |
|      218 | AR11007   |  275.000000 |
|      240 | SKW2872   |  135.000000 |
|      218 | AX2808    |  140.000000 |
|      350 | BQ2616    |  149.000000 |
|      240 | SKW2789   |  115.000000 |
|      350 | BQ1560    |  129.000000 |
|      350 | S181497   |   28.000000 |
|      218 | AR11347   |  295.000000 |
|      350 | BQT5001   |  175.000000 |
|      350 | BQ2614    |  139.000000 |
|      350 | BQ3655    |  159.000000 |
|      350 | ES4746    |  129.000000 |
|      350 | BQ3373    |  109.000000 |
|      190 | MK8826    |  250.000000 |
|      218 | AX5215    |  170.000000 |
|      218 | AX2714    |  160.000000 |
|      190 | MK3895    |  225.000000 |
|      190 | MK6796    |  250.000000 |
|      350 | BQ2611    |  149.000000 |
|      350 | ES4744    |  129.000000 |
|      218 | AX2137    |  210.000000 |
|      218 | AX2730    |  130.000000 |
|      350 | ES4699    |   89.000000 |
|      218 | ARS8400   |  695.000000 |
|      350 | JR1356    |  169.000000 |
|      350 | ES5020    |  109.000000 |
|      350 | ES4862    |  119.000000 |
|      350 | BQ3378    |  169.000000 |
|      350 | LE1103    |  159.000000 |
|      190 | MK6760    |  325.000000 |
|      350 | BQ2608    |  169.000000 |
|      350 | ES3282    |  109.000000 |
|      240 | SKW6374   |   95.000000 |
|      240 | SKW6660   |  125.000000 |
|      350 | FS5822    |  149.000000 |
|      218 | AX2800    |  160.000000 |
|      190 | MK2741    |  150.000000 |
|      240 | SKW2700   |  105.000000 |
|      350 | S420010   |   24.000000 |
|      240 | SKW2799   |  145.000000 |
|      240 | SKT9008   |   30.000000 |
|      240 | SKW2665   |  105.000000 |
|      240 | SKW2979   |  175.000000 |
|      218 | AX5536    |  160.000000 |
|      218 | AX7121    |  180.000000 |
|      240 | SKW2666   |  105.000000 |
|      240 | SKW2895   |  125.000000 |
|      350 | CE1108    |  219.000000 |
|      240 | SKW6516   |  155.000000 |
|      218 | AX4326    |  200.000000 |
|      190 | MK6853    |  195.000000 |
|      218 | AX2801    |  180.000000 |
|      350 | FTW7023   |  215.000000 |
|      350 | BQ2463    |  149.000000 |
|      240 | SKW2960   |  205.000000 |
|      218 | AX2415    |  180.000000 |
|      218 | AX2101    |  140.000000 |
|      350 | ES5085    |  109.000000 |
|      190 | MK6841    |  295.000000 |
|      350 | FTW7037   |  215.000000 |
|      240 | SKW6545   |   95.000000 |
|      240 | SKW6608   |  155.000000 |
|      190 | MK4339    |  195.000000 |
|      350 | BQ2612    |  129.000000 |
|      350 | ES4671    |  129.000000 |
|      350 | FTW5039   |  155.000000 |
|      240 | SKW6742   |  175.000000 |
|      190 | MK8785    |  225.000000 |
|      218 | AX2194    |  180.000000 |
|      350 | FS5727    |  169.000000 |
|      190 | MK8279    |  250.000000 |
|      350 | BQ2618    |  169.000000 |
|      350 | S141090   |   39.000000 |
|      240 | SKW2688   |  155.000000 |
|      240 | SKB2034   |   35.000000 |
|      350 | ES5073    |  109.000000 |
|      240 | SKW2749   |  135.000000 |
|      190 | MK2849    |  195.000000 |
|      218 | AX2858    |  200.000000 |
|      190 | MK8831    |  275.000000 |
|      240 | SKW2909   |  125.000000 |
|      244 | DZ1962    |  160.000000 |
|      350 | FS5846    |   99.000000 |
|      190 | MK2922    |  195.000000 |
|      350 | ES5095    |  139.000000 |
|      190 | MK5976    |  250.000000 |
|      350 | FS5713    |  169.000000 |
|      190 | MK8494    |  350.000000 |
|      350 | BQ2613    |  129.000000 |
|      350 | ES5086    |  109.000000 |
|      190 | MK6870    |  195.000000 |
|      218 | AR11248   |  195.000000 |
|      240 | SKW6006   |  175.000000 |
|      218 | AX2719    |  160.000000 |
|      350 | BQ2582    |  249.000000 |
|      190 | MK4513    |  250.000000 |
|      350 | BQ2513    |  119.000000 |
|      350 | BQ1751    |  149.000000 |
|      240 | SKW2966   |  145.000000 |
|      350 | ES4352    |  139.000000 |
|      350 | ME3196    |  249.000000 |
|      350 | FS5800    |  129.000000 |
|      240 | SKW2917   |  155.000000 |
|      350 | ES4433    |  109.000000 |
|      218 | ARS8151   | 1095.000000 |
|      240 | SKW2150   |  145.000000 |
|      240 | SKW2340   |  135.000000 |
|      218 | ARS7509   |  995.000000 |
|      350 | S420013   |   28.000000 |
|      350 | FS5551    |  119.000000 |
|      350 | C221061   |   99.000000 |
|      350 | ES3433    |  119.000000 |
|      350 | FS5771    |  139.000000 |
|      218 | AX5806    |  160.000000 |
|      350 | FTW5038   |  155.000000 |
|      350 | ES3405    |  129.000000 |
|      350 | BQ3714    |  149.000000 |
|      190 | MK2909    |  175.000000 |
|      218 | AX1826    |  220.000000 |
|      190 | MK2910    |  175.000000 |
|      350 | FS5712    |  169.000000 |
|      350 | ES4614    |  109.000000 |
|      218 | AR11346   |  195.000000 |
|      350 | ME3195    |  219.000000 |
|      350 | FS5802    |  129.000000 |
|      350 | FTW5059J  |  155.000000 |
|      350 | ES4663    |  119.000000 |
|      350 | JR1353    |  149.000000 |
|      350 | FTW4038   |  295.000000 |
|      350 | BQ3708    |  169.000000 |
|      218 | AX2802    |  180.000000 |
|      218 | ARS8355   |  795.000000 |
|      218 | AX5535    |  140.000000 |
|      350 | ES4836    |  129.000000 |
|      350 | FS5845    |   99.000000 |
|      218 | AR80051   |  365.000000 |
|      218 | ARS8303   |  795.000000 |
|      350 | FTW5011   |  175.000000 |
|      218 | AX5902    |  180.000000 |
|      350 | FS5826    |  169.000000 |
|      350 | FS5735    |  129.000000 |
|      350 | ES5090    |  139.000000 |
|      350 | BQ2610    |  149.000000 |
|      240 | SKW2829   |  215.000000 |
|      218 | AX2958    |  110.000000 |
|      350 | LE1062    |  279.000000 |
|      350 | FTW5061   |  175.000000 |
|      190 | MKT5053J  |  295.000000 |
|      350 | FS5381    |  149.000000 |
|      350 | FS5770    |  139.000000 |
|      350 | BQ2196    |  169.000000 |
|      350 | FTW5007   |  155.000000 |
|      350 | ES4793    |  119.000000 |
|      350 | ME3172    |  249.000000 |
|      240 | SKW2862   |  135.000000 |
|      350 | BQ2599    |  169.000000 |
|      350 | FS5452    |  129.000000 |
|      350 | BQ2617    |  169.000000 |
|      218 | AX1840    |  220.000000 |
|      218 | AX5537    |  140.000000 |
|      218 | ARS8561   |  545.000000 |
|      350 | ES5078    |  149.000000 |
|      350 | FS5750    |  169.000000 |
|      350 | ES5088    |  129.000000 |
|      350 | ES3434    |  139.000000 |
|      240 | SKW6296   |  185.000000 |
|      350 | FS5279    |  139.000000 |
|      350 | ES5038    |  129.000000 |
|      350 | FTW5014   |  155.000000 |
|      350 | ES4794    |  119.000000 |
|      350 | ES4824    |  119.000000 |
|      350 | ES5091    |  139.000000 |
|      350 | ES5039    |  129.000000 |
|      350 | ES5037    |  129.000000 |
|      350 | FS5841    |  139.000000 |
|      350 | ES4778    |  129.000000 |
|      190 | MK8752    |  250.000000 |
|      240 | SKW2485   |  195.000000 |
|      244 | DZ5602    |  200.000000 |
|      190 | MK6730    |  375.000000 |
|      350 | BQ3711    |  159.000000 |
|      350 | ES4664    |  119.000000 |
|      240 | SKW2151   |  145.000000 |
|      190 | MK6839    |  295.000000 |
|      240 | SKB6022   |   35.000000 |
|      240 | SKW2894   |  125.000000 |
|      218 | AX2133    |  140.000000 |
|      350 | ME3198    |  219.000000 |
|      350 | FTW5081   |  175.000000 |
|      350 | ES4825    |  119.000000 |
|      190 | MK2797    |  150.000000 |
|      350 | FTW0004   |   30.000000 |
|      190 | MK4338    |  195.000000 |
|      218 | AX2144    |  180.000000 |
|      350 | FS5829    |  169.000000 |
|      240 | SKW2918   |  145.000000 |
|      350 | FS5839    |  139.000000 |
|      350 | BQ3715    |  149.000000 |
|      350 | ES4905    |  129.000000 |
|      350 | BQ2598    |  169.000000 |
|      350 | CE1109    |  189.000000 |
|      218 | ARS7501   |  895.000000 |
|      350 | FS5843    |   99.000000 |
|      350 | S420012   |   28.000000 |
|      218 | AX2856    |  180.000000 |
|      350 | BQ3713    |  219.000000 |
|      350 | BQ3685    |  169.000000 |
|      350 | ES4627    |  139.000000 |
|      240 | SKW6739   |  175.000000 |
|      350 | FS5439    |  119.000000 |
|      350 | BQ3630    |  129.000000 |
|      350 | FS5729    |  169.000000 |
|      350 | C181027   |   99.000000 |
|      350 | CE1093    |  249.000000 |
|      218 | AX2902    |  170.000000 |
|      350 | ES5059    |  139.000000 |
|      350 | ES5075    |  139.000000 |
|      350 | BQ3716    |  139.000000 |
|      350 | ME3200    |  249.000000 |
|      350 | FS5459    |  139.000000 |
|      350 | ME3061    |  219.000000 |
|      218 | ARS8560   |  695.000000 |
|      350 | ES4782    |  149.000000 |
|      240 | SKW2716   |  105.000000 |
|      240 | SKW2307   |  125.000000 |
|      350 | BQ2609    |  149.000000 |
|      240 | SKW2980   |  175.000000 |
|      350 | BQ3712    |  219.000000 |
|      350 | FS5402    |  119.000000 |
|      350 | FS5789    |  119.000000 |
|      218 | AX2901    |  170.000000 |
|      350 | S161080   |   26.000000 |
|      218 | AX5561    |  140.000000 |
|      350 | S161079   |   26.000000 |
|      240 | SKW6740   |  175.000000 |
|      350 | ES4888    |  129.000000 |
|      240 | SKW2149   |  125.000000 |
|      350 | ES4432    |  109.000000 |
|      240 | SKW2910   |   75.000000 |
|      350 | ES4781    |  149.000000 |
|      350 | ES4780    |  149.000000 |
|      240 | SKW2919   |  125.000000 |
|      350 | BQ3709    |  169.000000 |
|      350 | FS5834    |  159.000000 |
|      218 | AX5900    |  160.000000 |
|      350 | FS5738    |  169.000000 |
|      240 | SKW2698   |  105.000000 |
|      350 | BQ2619    |  149.000000 |
|      350 | BQ3717    |  119.000000 |
|      350 | S161018   |   39.000000 |
|      350 | C221043   |   89.000000 |
|      240 | SKW6665   |  145.000000 |
|      350 | ES5092    |  139.000000 |
|      350 | ES5093    |  139.000000 |
|      350 | ES4882    |  109.000000 |
|      350 | FS5437    |  159.000000 |
|      350 | ES5099    |  159.000000 |
|      350 | ES5065    |  129.000000 |
|      218 | AR2460    |  325.000000 |
|      190 | MK8857    |  250.000000 |
|      190 | MK3295    |  225.000000 |
|      350 | ME3188    |  189.000000 |
|      350 | ES4100    |  149.000000 |
|      218 | ARS8354   |  695.000000 |
|      350 | FS5801    |  149.000000 |
|      350 | ES4902    |  129.000000 |
|      240 | SKT0002   |   30.000000 |
|      190 | MK4413    |  225.000000 |
|      240 | SKB6053   |   35.000000 |
|      218 | AX2145    |  180.000000 |
|      190 | MK8642    |  250.000000 |
|      350 | BQ2536    |  169.000000 |
|      350 | ES4837    |  129.000000 |
|      350 | S141148   |   39.000000 |
|      350 | ES4484    |  109.000000 |
|      350 | ES4343    |   99.000000 |
|      240 | SKW2920   |  105.000000 |
|      350 | ES4318    |  129.000000 |
|      240 | SKW2699   |  105.000000 |
|      350 | FTW5060   |  175.000000 |
|      350 | FS5782    |  149.000000 |
|      190 | MK4368    |  275.000000 |
|      350 | ES5077    |  129.000000 |
|      350 | BQ3687    |  149.000000 |
|      350 | ES4919    |  119.000000 |
|      240 | SKW2784   |   95.000000 |
|      350 | BQ3710    |  169.000000 |
|      350 | FS5844    |   99.000000 |
|      240 | SKW2717   |  105.000000 |
|      240 | SKB2019   |   35.000000 |
|      240 | SKW6725   |  185.000000 |
